,gender,agecat,area,traffic_index,veh_value00,veh_ageIndex,credit_score,age,claim_ind,veh_body2,num_claims,claim_amount
33425,M,4,C,100,5.18,3,96,48,0,STNWG,0,0.0
33426,F,6,C,36,4.19,1,96,86,0,SEDAN,0,0.0
33427,M,1,A,47,5.4,2,92,25,0,PANVN,0,0.0
33428,F,3,C,100,3.06,1,75,38,0,HBACK,0,0.0
33429,M,4,D,79,3.38,4,64,46,0,MIBUS,0,0.0
33430,M,2,A,36,2.03,3,58,28,0,HBACK,0,0.0
33431,M,4,A,113,5.52,3,17,51,0,STNWG,0,0.0
33432,M,4,C,83,2.29,4,86,46,0,HBACK,0,0.0
33433,F,6,C,151,3.46,2,85,97,0,SEDAN,0,0.0
33434,M,4,D,41,3.38,2,97,48,0,STNWG,0,0.0
33435,F,4,B,100,2.85,2,83,48,0,HBACK,0,0.0
33436,F,3,D,107,1.53,4,47,36,0,HBACK,0,0.0
33437,M,5,B,57,5.12,3,86,60,0,UTE,0,0.0
33438,F,3,C,57,3.24,2,95,39,0,HBACK,0,0.0
33439,F,5,C,100,2.28,4,73,61,0,HBACK,0,0.0
33440,F,3,A,100,1.78,3,12,44,0,HBACK,0,0.0
33441,M,4,C,133,2.34,3,96,49,0,SEDAN,0,0.0
33442,F,5,D,62,6.24,1,85,58,0,SEDAN,0,0.0
33443,F,2,A,132,3.38,2,42,28,0,STNWG,0,0.0
33444,F,2,A,98,3.38,2,77,28,0,HBACK,0,0.0
33445,F,4,B,109,2.28,3,91,50,0,SEDAN,0,0.0
33446,F,4,B,82,4.12,1,82,51,0,HBACK,0,0.0
33447,M,3,C,100,1.68,3,96,44,0,HBACK,0,0.0
33448,F,2,D,100,2.22,4,76,27,0,UTE,0,0.0
33449,F,1,F,67,6.12,2,15,18,0,STNWG,0,0.0
33450,M,5,B,65,3.46,4,71,57,0,TRUCK,0,0.0
33451,F,4,C,117,2.92,2,83,54,0,HBACK,0,0.0
33452,M,4,C,142,6.18,1,20,54,0,SEDAN,0,0.0
33453,F,6,D,45,4.72,2,60,81,0,HBACK,0,0.0
33454,F,4,E,71,2.19,3,63,54,0,HBACK,0,0.0
33455,F,2,B,100,4.81,1,79,29,0,HBACK,0,0.0
33456,M,1,D,91,6.3,2,93,16,0,STNWG,0,0.0
33457,F,1,B,188,3.38,2,79,17,0,HBACK,0,0.0
33458,F,3,B,85,1.54,3,82,44,0,HBACK,0,0.0
33459,M,6,B,146,2.16,2,70,84,1,SEDAN,1,2397.44
33460,M,6,C,162,3.96,2,84,69,0,HBACK,0,0.0
33461,F,2,F,100,3.38,2,88,31,0,UTE,0,0.0
33462,F,2,D,90,2.75,3,88,28,0,HBACK,0,0.0
33463,M,2,E,79,3.38,2,88,26,0,UTE,0,0.0
33464,M,1,B,83,2.75,3,81,25,0,TRUCK,0,0.0
33465,F,4,A,48,3.04,3,98,53,0,SEDAN,0,0.0
33466,M,4,E,81,3.38,2,86,49,0,HBACK,0,0.0
33467,F,6,E,77,2.37,2,17,78,0,HBACK,0,0.0
33468,M,4,D,100,3.17,2,61,46,0,SEDAN,0,0.0
33469,F,3,B,44,3.65,2,100,37,0,SEDAN,0,0.0
33470,M,3,A,90,3.99,4,88,40,0,STNWG,0,0.0
33471,M,3,C,97,5.78,2,95,37,0,SEDAN,0,0.0
33472,F,4,A,100,3.51,2,83,49,1,SEDAN,1,2212.74
33473,M,5,A,91,2.61,2,88,64,0,SEDAN,0,0.0
33474,F,4,A,156,3.03,2,72,54,0,HBACK,0,0.0
33475,F,6,E,56,3.38,2,50,80,0,HDTOP,0,0.0
33476,F,5,C,86,3.96,2,84,61,0,HBACK,0,0.0
33477,M,3,B,100,3.38,4,96,38,0,STNWG,0,0.0
33478,F,3,B,100,0.99,4,98,43,0,STNWG,0,0.0
33479,F,2,C,185,2.67,2,46,27,1,HBACK,1,1962.56
33480,F,2,F,124,5.18,3,90,34,0,UTE,0,0.0
33481,M,5,B,84,2.47,3,91,60,1,HBACK,1,2241.61
33482,F,1,F,66,3.09,2,93,23,0,HBACK,0,0.0
33483,F,3,A,100,0.99,4,47,39,0,SEDAN,0,0.0
33484,F,4,C,61,7.38,1,74,47,0,STNWG,0,0.0
33485,M,4,C,139,1.03,2,87,53,0,SEDAN,0,0.0
33486,M,4,E,45,0.63,4,52,46,0,HBACK,0,0.0
33487,M,3,C,79,6.09,3,91,41,0,STNWG,0,0.0
33488,F,2,A,93,3.41,4,83,33,0,HDTOP,0,0.0
33489,F,5,A,100,2.84,3,95,59,0,HBACK,0,0.0
33490,F,3,C,90,2.92,3,84,41,0,SEDAN,0,0.0
33491,M,2,C,165,3.0,2,86,32,0,HBACK,0,0.0
33492,M,5,C,38,8.32,2,74,56,0,STNWG,0,0.0
33493,M,3,B,100,4.95,2,100,42,0,STNWG,0,0.0
33494,M,4,F,139,3.38,4,86,51,0,SEDAN,0,0.0
33495,M,3,B,90,4.59,2,94,41,0,HBACK,0,0.0
33496,F,6,C,34,0.43,4,42,86,0,HBACK,0,0.0
33497,F,6,C,100,3.34,2,84,66,1,HBACK,1,1926.81
33498,F,4,C,76,3.6,2,97,46,0,SEDAN,0,0.0
33499,M,6,B,90,1.59,4,96,90,0,HBACK,0,0.0
33500,F,2,A,163,3.74,3,82,33,0,HDTOP,0,0.0
33501,F,2,C,100,3.38,2,81,30,0,STNWG,0,0.0
33502,F,2,A,94,1.17,4,85,31,0,SEDAN,0,0.0
33503,F,5,A,100,2.21,3,87,64,0,STNWG,0,0.0
33504,M,6,D,88,6.48,1,69,74,0,STNWG,0,0.0
33505,F,3,C,100,5.62,1,45,41,0,SEDAN,0,0.0
33506,F,3,B,131,12.08,1,64,37,0,STNWG,0,0.0
33507,F,3,B,100,3.44,3,65,42,0,UTE,0,0.0
33508,F,2,D,65,1.74,3,68,33,0,SEDAN,0,0.0
33509,M,4,C,104,1.84,4,94,50,0,HBACK,0,0.0
33510,M,4,B,75,3.6,3,87,49,0,SEDAN,0,0.0
33511,F,5,C,125,4.56,1,89,64,0,SEDAN,0,0.0
33512,M,2,B,100,1.68,4,34,27,0,SEDAN,0,0.0
33513,F,4,C,103,4.14,2,94,49,0,SEDAN,0,0.0
33514,M,4,D,30,12.55,1,83,54,0,STNWG,0,0.0
33515,F,2,F,45,3.38,2,95,34,0,SEDAN,0,0.0
33516,F,4,A,65,3.56,2,74,49,1,HBACK,1,1896.18
33517,F,6,E,90,2.56,3,93,85,0,SEDAN,0,0.0
33518,F,3,A,91,3.75,2,71,40,0,SEDAN,0,0.0
33519,M,4,A,183,1.9,3,92,50,0,HBACK,0,0.0
33520,M,3,C,145,5.13,1,87,39,0,SEDAN,0,0.0
33521,M,5,D,66,11.77,2,98,64,0,STNWG,0,0.0
33522,F,5,D,71,6.51,2,77,56,0,STNWG,0,0.0
33523,F,4,B,61,3.96,3,91,48,0,SEDAN,0,0.0
33524,M,3,C,127,1.58,4,67,41,0,SEDAN,0,0.0
33525,M,3,E,100,4.19,2,79,41,1,SEDAN,1,2153.73
33526,M,5,C,145,2.7,3,72,61,0,UTE,0,0.0
33527,F,1,A,68,3.33,1,41,22,0,HBACK,0,0.0
33528,M,2,E,100,2.54,4,83,28,0,HDTOP,0,0.0
33529,F,6,B,100,3.33,2,68,87,0,HBACK,0,0.0
33530,F,3,A,100,1.78,4,85,42,0,SEDAN,0,0.0
33531,F,2,C,80,1.59,4,96,30,0,SEDAN,0,0.0
33532,F,6,D,48,3.74,4,77,109,0,STNWG,0,0.0
33533,F,2,E,51,3.38,2,100,35,0,HBACK,0,0.0
33534,F,2,C,70,2.84,1,93,35,0,HBACK,0,0.0
33535,F,3,A,114,3.38,2,12,39,0,STNWG,0,0.0
33536,F,2,C,60,2.75,3,79,27,0,HBACK,0,0.0
33537,M,4,D,28,3.38,2,72,48,0,STNWG,0,0.0
33538,M,6,E,160,2.1,4,61,106,0,UTE,0,0.0
33539,F,4,C,100,3.33,1,70,47,0,HBACK,0,0.0
33540,M,6,E,39,2.37,2,28,92,0,HBACK,0,0.0
33541,F,6,E,184,1.89,3,82,82,0,HBACK,0,0.0
33542,F,1,E,56,0.9,4,92,22,0,HBACK,0,0.0
33543,M,4,B,82,3.51,3,71,49,0,HDTOP,0,0.0
33544,M,2,C,50,4.09,4,91,33,0,STNWG,0,0.0
33545,M,2,B,54,4.65,1,96,28,1,SEDAN,1,1993.37
33546,M,2,D,86,0.78,4,95,27,0,SEDAN,0,0.0
33547,F,3,C,47,1.83,4,81,42,0,STNWG,0,0.0
33548,F,4,A,81,3.38,2,98,49,0,HBACK,0,0.0
33549,F,2,A,114,6.25,1,92,27,0,STNWG,0,0.0
33550,F,3,D,93,7.86,1,88,42,1,UTE,1,1856.87
33551,M,4,E,68,3.6,3,90,48,0,HDTOP,0,0.0
33552,M,3,A,100,6.84,2,87,44,0,STNWG,0,0.0
33553,F,3,C,76,3.56,3,76,40,0,SEDAN,0,0.0
33554,M,6,A,83,4.29,4,31,86,0,STNWG,0,0.0
33555,M,1,B,114,2.62,3,88,17,0,TRUCK,0,0.0
33556,M,4,C,100,2.49,3,96,45,0,HBACK,0,0.0
33557,M,3,C,102,6.62,3,86,38,1,STNWG,1,1990.5
33558,M,2,C,61,9.06,3,70,27,0,STNWG,0,0.0
33559,F,6,B,143,3.12,3,69,69,0,SEDAN,0,0.0
33560,F,5,D,152,10.26,1,65,62,0,TRUCK,0,0.0
33561,M,2,C,20,5.82,2,87,26,0,SEDAN,0,0.0
33562,M,1,E,107,9.18,2,65,21,0,STNWG,0,0.0
33563,F,4,C,110,3.38,2,93,46,0,PANVN,0,0.0
33564,M,4,A,127,4.77,2,91,48,0,STNWG,0,0.0
33565,F,1,C,176,3.58,4,85,16,0,STNWG,0,0.0
33566,F,4,A,150,3.38,2,19,48,0,SEDAN,0,0.0
33567,M,1,C,110,1.74,4,90,24,0,SEDAN,0,0.0
33568,M,2,C,61,3.87,3,97,33,0,HDTOP,0,0.0
33569,F,2,E,67,4.59,3,78,33,0,UTE,0,0.0
33570,F,6,A,76,3.7,2,22,71,0,HBACK,0,0.0
33571,F,2,F,99,3.38,2,96,34,0,UTE,0,0.0
33572,M,4,A,179,3.38,2,70,52,0,COUPE,0,0.0
33573,F,3,D,120,1.95,4,98,36,0,STNWG,0,0.0
33574,F,5,B,100,8.64,2,34,58,0,STNWG,0,0.0
33575,M,5,B,94,3.38,2,93,60,0,PANVN,0,0.0
33576,M,4,C,100,1.62,4,66,46,0,SEDAN,0,0.0
33577,M,2,C,49,4.32,2,56,27,0,STNWG,0,0.0
33578,M,5,A,89,1.9,4,65,60,0,SEDAN,0,0.0
33579,F,4,D,96,5.78,2,50,54,0,SEDAN,0,0.0
33580,M,6,D,100,3.38,2,53,90,0,STNWG,0,0.0
33581,F,1,A,79,1.8,3,92,22,1,HBACK,1,1986.83
33582,F,2,B,99,3.19,2,74,27,0,HBACK,0,0.0
33583,F,1,C,49,3.22,1,64,18,0,HBACK,0,0.0
33584,F,4,B,30,3.69,2,70,51,1,HBACK,1,2252.79
33585,F,3,A,110,3.69,2,87,36,0,HBACK,0,0.0
33586,F,5,C,90,3.38,1,37,65,0,TRUCK,0,0.0
33587,F,4,B,32,0.82,4,77,47,0,HBACK,0,0.0
33588,M,3,A,37,3.38,2,38,40,0,STNWG,0,0.0
33589,F,2,A,83,3.44,3,44,33,0,SEDAN,0,0.0
33590,M,3,A,82,7.06,3,47,39,0,STNWG,0,0.0
33591,F,5,B,124,4.38,2,80,56,0,SEDAN,0,0.0
33592,F,3,B,139,4.05,2,82,44,0,SEDAN,0,0.0
33593,M,5,A,118,1.12,2,90,61,0,SEDAN,0,0.0
33594,F,5,C,119,3.78,4,93,63,0,STNWG,0,0.0
33595,F,3,A,129,3.93,2,88,36,0,SEDAN,0,0.0
33596,F,4,A,168,3.74,2,82,53,0,SEDAN,0,0.0
33597,M,5,B,165,1.38,4,83,63,0,SEDAN,0,0.0
33598,F,2,A,77,4.47,2,65,31,0,STNWG,0,0.0
33599,M,4,B,131,2.82,2,51,48,0,PANVN,0,0.0
33600,F,3,A,100,6.76,3,84,42,0,STNWG,0,0.0
33601,F,3,E,99,3.38,2,91,37,0,SEDAN,0,0.0
33602,M,5,C,29,6.48,3,91,55,0,STNWG,0,0.0
33603,M,3,C,100,4.35,4,68,43,0,STNWG,0,0.0
33604,F,2,B,68,3.22,3,74,31,0,SEDAN,0,0.0
33605,M,3,D,87,4.68,3,56,42,0,STNWG,0,0.0
33606,F,2,E,97,2.61,3,16,29,0,SEDAN,0,0.0
33607,F,2,B,143,3.24,3,69,34,0,HBACK,0,0.0
33608,M,5,A,69,1.17,4,68,57,1,HBACK,1,2021.01
33609,M,3,F,134,4.51,1,81,45,0,SEDAN,0,0.0
33610,M,3,F,85,7.96,2,69,44,0,STNWG,0,0.0
33611,F,6,A,136,1.66,4,50,83,0,HBACK,0,0.0
33612,M,4,F,70,1.53,4,81,45,0,HDTOP,0,0.0
33613,F,3,A,100,3.06,2,74,37,0,HBACK,0,0.0
33614,M,3,C,70,11.77,1,79,45,0,STNWG,0,0.0
33615,M,2,D,60,6.31,2,71,33,0,UTE,0,0.0
33616,M,3,C,100,2.85,4,49,36,0,STNWG,0,0.0
33617,M,4,A,59,7.65,3,79,53,1,STNWG,1,2024.93
33618,F,5,C,82,2.22,2,82,63,0,HBACK,0,0.0
33619,F,2,D,127,6.17,1,84,31,0,STNWG,0,0.0
33620,F,3,B,61,3.1,2,89,43,0,SEDAN,0,0.0
33621,F,1,B,88,1.53,4,64,15,0,SEDAN,0,0.0
33622,F,6,B,40,3.38,2,83,88,0,STNWG,0,0.0
33623,F,1,C,74,3.38,2,90,18,1,STNWG,1,1931.43
33624,F,4,B,68,4.46,2,56,49,0,UTE,0,0.0
33625,F,6,D,80,2.84,3,56,73,0,SEDAN,0,0.0
33626,F,3,A,105,1.03,4,95,41,1,HBACK,1,2004.8
33627,M,4,E,100,3.06,2,82,45,0,HBACK,0,0.0
33628,M,4,C,132,5.45,3,28,49,0,STNWG,0,0.0
33629,F,3,D,69,4.77,3,50,40,0,UTE,0,0.0
33630,F,3,B,55,3.38,2,95,42,0,HBACK,0,0.0
33631,M,4,C,29,2.13,3,96,45,0,HBACK,0,0.0
33632,F,4,C,80,1.41,4,84,51,0,STNWG,0,0.0
33633,F,4,D,105,2.4,4,100,48,1,SEDAN,1,2050.7
33634,M,3,B,60,1.84,2,70,41,0,STNWG,0,0.0
33635,F,3,C,96,4.32,2,82,36,0,HBACK,0,0.0
33636,F,3,B,93,2.31,3,81,35,0,SEDAN,0,0.0
33637,M,4,C,100,3.29,2,76,54,0,MIBUS,0,0.0
33638,M,4,A,93,2.67,4,53,47,0,STNWG,0,0.0
33639,F,3,B,100,6.3,3,89,37,0,HBACK,0,0.0
33640,F,4,D,94,2.56,3,81,54,0,SEDAN,0,0.0
33641,F,5,D,51,1.8,4,74,57,0,UTE,0,0.0
33642,M,4,A,117,2.84,2,73,52,1,HBACK,1,2336.98
33643,F,1,A,114,3.38,2,60,23,0,HBACK,0,0.0
33644,M,3,E,163,4.21,2,57,37,1,STNWG,1,1911.21
33645,M,5,D,57,6.66,2,72,60,0,STNWG,0,0.0
33646,F,5,D,156,2.56,2,61,57,0,HBACK,0,0.0
33647,M,3,A,73,6.17,3,95,43,0,STNWG,0,0.0
33648,M,3,C,100,2.01,3,87,45,0,SEDAN,0,0.0
33649,F,2,B,100,2.92,2,14,34,0,HBACK,0,0.0
33650,F,6,A,100,2.54,3,81,105,0,SEDAN,0,0.0
33651,M,4,C,149,4.41,2,66,53,1,SEDAN,1,2126.34
33652,M,5,C,156,3.38,2,13,65,0,HDTOP,0,0.0
33653,F,6,C,44,1.64,4,74,96,0,HBACK,0,0.0
33654,F,5,D,100,1.98,3,33,62,0,HBACK,0,0.0
33655,F,5,B,100,5.61,1,84,64,0,HDTOP,0,0.0
33656,M,6,B,91,7.57,2,81,101,0,SEDAN,0,0.0
33657,F,2,C,150,6.75,2,85,25,0,STNWG,0,0.0
33658,F,4,C,48,6.8,2,74,49,0,HBACK,0,0.0
33659,F,3,C,114,3.38,4,32,43,1,STNWG,1,2270.75
33660,F,4,D,82,3.44,1,62,46,0,HBACK,0,0.0
33661,F,5,E,54,4.96,3,64,60,0,STNWG,0,0.0
33662,M,3,D,83,1.86,2,91,44,0,STNWG,0,0.0
33663,F,4,B,58,4.28,3,54,49,0,PANVN,0,0.0
33664,M,5,A,111,15.75,2,73,59,0,SEDAN,0,0.0
33665,M,5,B,148,0.87,4,89,56,0,HBACK,0,0.0
33666,M,2,A,100,7.41,3,88,34,0,STNWG,0,0.0
33667,M,2,B,113,5.99,1,83,32,0,SEDAN,0,0.0
33668,M,1,C,100,11.62,2,79,19,0,STNWG,0,0.0
33669,F,4,D,104,1.08,2,96,54,0,HBACK,0,0.0
33670,F,3,C,100,2.61,4,78,39,0,MIBUS,0,0.0
33671,F,5,A,100,2.73,2,52,62,0,HBACK,0,0.0
33672,F,5,D,122,3.81,3,70,61,0,UTE,0,0.0
33673,F,3,F,29,4.75,2,89,38,0,STNWG,0,0.0
33674,M,2,A,100,3.75,3,85,27,0,SEDAN,0,0.0
33675,F,6,A,17,2.88,3,61,108,0,HBACK,0,0.0
33676,F,4,A,148,2.84,2,86,50,0,HBACK,0,0.0
33677,F,4,A,100,4.06,1,88,48,0,SEDAN,0,0.0
33678,M,5,C,57,5.07,2,86,59,0,SEDAN,0,0.0
33679,M,3,A,95,3.06,2,81,37,1,HBACK,1,1925.03
33680,F,4,B,114,0.82,4,87,46,1,HBACK,1,2092.92
33681,F,3,C,161,4.21,2,86,38,0,SEDAN,0,0.0
33682,M,5,A,75,4.47,4,79,59,0,SEDAN,0,0.0
33683,M,3,A,97,2.29,4,70,38,0,HBACK,0,0.0
33684,F,2,A,100,3.38,3,78,34,0,SEDAN,0,0.0
33685,F,5,B,34,3.96,2,96,57,0,SEDAN,0,0.0
33686,F,2,B,114,1.78,3,83,28,0,SEDAN,0,0.0
33687,F,6,B,126,1.53,4,77,93,0,SEDAN,0,0.0
33688,F,4,F,157,1.74,3,58,47,0,SEDAN,0,0.0
33689,M,2,A,117,6.25,2,77,33,0,STNWG,0,0.0
33690,M,2,E,126,1.8,2,91,30,0,TRUCK,0,0.0
33691,F,3,C,90,2.62,2,71,35,0,HBACK,0,0.0
33692,F,2,D,75,5.91,1,76,33,0,STNWG,0,0.0
33693,M,1,E,100,4.91,1,76,16,0,SEDAN,0,0.0
33694,F,5,A,135,2.82,4,15,57,0,SEDAN,0,0.0
33695,M,3,C,77,13.27,2,97,37,0,STNWG,0,0.0
33696,M,4,C,88,4.05,2,89,50,0,SEDAN,0,0.0
33697,F,1,A,68,5.73,2,41,24,0,HBACK,0,0.0
33698,F,4,C,71,3.74,2,81,51,0,HBACK,0,0.0
33699,M,4,B,72,1.54,4,93,54,0,SEDAN,0,0.0
33700,F,1,C,100,3.38,4,17,24,0,HBACK,0,0.0
33701,F,6,D,91,2.92,2,72,101,0,STNWG,0,0.0
33702,F,3,D,190,3.38,2,86,43,0,STNWG,0,0.0
33703,M,5,A,108,11.62,2,84,62,0,STNWG,0,0.0
33704,M,2,C,100,3.38,2,71,30,0,UTE,0,0.0
33705,F,5,A,100,3.38,2,93,62,0,SEDAN,0,0.0
33706,F,4,A,100,2.66,3,83,51,1,SEDAN,1,1751.45
33707,M,5,A,164,4.5,1,81,62,0,HBACK,0,0.0
33708,M,5,C,40,2.39,3,97,56,0,HBACK,0,0.0
33709,F,6,B,98,3.69,2,90,77,0,HBACK,0,0.0
33710,F,4,A,58,3.06,2,18,49,0,HBACK,0,0.0
33711,F,5,A,127,12.67,1,86,64,0,STNWG,0,0.0
33712,M,4,F,109,10.89,2,56,51,0,TRUCK,0,0.0
33713,M,3,D,91,6.88,3,45,44,0,STNWG,0,0.0
33714,M,2,B,94,3.5,2,58,28,0,SEDAN,0,0.0
33715,M,5,A,77,3.04,3,88,65,0,SEDAN,0,0.0
33716,F,2,C,36,2.75,2,90,25,0,HBACK,0,0.0
33717,F,3,D,62,6.12,3,90,38,0,STNWG,0,0.0
33718,M,5,B,58,5.7,2,85,61,0,UTE,0,0.0
33719,F,4,D,121,2.31,3,90,54,0,SEDAN,0,0.0
33720,F,4,C,100,3.38,2,85,52,0,HBACK,0,0.0
33721,F,5,B,100,1.29,2,90,58,0,HBACK,0,0.0
33722,M,4,C,128,5.37,3,90,53,0,PANVN,0,0.0
33723,F,2,A,65,2.82,2,94,27,0,HBACK,0,0.0
33724,M,3,C,93,6.0,1,94,37,0,SEDAN,0,0.0
33725,M,1,B,152,2.85,4,94,16,0,STNWG,0,0.0
33726,F,5,B,100,3.38,2,61,60,0,HBACK,0,0.0
33727,F,6,C,89,0.87,4,93,68,0,SEDAN,0,0.0
33728,M,6,C,75,1.62,3,91,90,0,HBACK,0,0.0
33729,F,4,F,100,9.0,3,73,47,0,STNWG,0,0.0
33730,F,4,D,68,1.94,2,62,47,0,SEDAN,0,0.0
33731,M,1,C,128,1.95,3,70,21,0,HBACK,0,0.0
33732,M,2,B,88,2.84,2,81,28,0,MIBUS,0,0.0
33733,F,3,A,52,4.19,1,82,37,0,SEDAN,0,0.0
33734,M,4,B,133,6.0,1,22,51,0,SEDAN,0,0.0
33735,M,3,C,50,3.99,2,90,40,0,SEDAN,0,0.0
33736,M,2,A,76,4.65,3,67,26,0,HDTOP,0,0.0
33737,M,2,B,159,3.93,2,99,35,0,SEDAN,0,0.0
33738,F,3,B,66,6.81,1,89,37,0,HBACK,0,0.0
33739,F,3,D,101,4.81,4,69,37,0,MIBUS,0,0.0
33740,M,4,A,77,3.38,4,66,48,0,STNWG,0,0.0
33741,M,3,C,152,3.74,3,85,44,0,STNWG,0,0.0
33742,M,3,A,100,0.93,4,73,38,0,SEDAN,0,0.0
33743,M,5,C,80,6.07,3,44,59,0,STNWG,0,0.0
33744,F,4,E,83,5.19,2,74,51,0,STNWG,0,0.0
33745,F,3,B,93,2.91,3,74,42,0,SEDAN,0,0.0
33746,F,6,C,100,2.34,3,48,81,0,STNWG,0,0.0
33747,F,4,D,147,3.38,2,81,55,0,SEDAN,0,0.0
33748,F,3,B,100,3.19,3,80,43,0,UTE,0,0.0
33749,M,4,B,100,1.44,4,78,49,0,SEDAN,0,0.0
33750,M,1,A,73,18.2,2,91,16,0,COUPE,0,0.0
33751,F,4,B,133,3.56,2,78,46,1,HBACK,1,1876.46
33752,M,3,B,134,3.38,2,76,42,0,SEDAN,0,0.0
33753,M,6,C,100,8.56,3,43,76,1,STNWG,1,1937.27
33754,M,3,A,83,2.82,3,81,41,0,STNWG,0,0.0
33755,F,3,D,54,3.38,2,46,36,0,STNWG,0,0.0
33756,M,3,C,100,6.42,3,97,35,0,STNWG,0,0.0
33757,M,1,C,121,4.75,2,88,16,0,SEDAN,0,0.0
33758,F,3,C,77,1.05,4,91,36,0,SEDAN,0,0.0
33759,M,1,C,31,10.08,1,81,18,0,STNWG,0,0.0
33760,M,5,C,73,9.77,2,81,64,0,STNWG,0,0.0
33761,M,4,F,100,3.38,2,96,51,0,SEDAN,0,0.0
33762,F,2,C,116,3.93,2,76,27,0,HBACK,0,0.0
33763,M,2,A,108,3.15,4,79,35,0,UTE,0,0.0
33764,F,5,C,95,3.12,3,82,57,1,SEDAN,1,2041.11
33765,F,3,D,113,4.02,2,95,41,0,SEDAN,0,0.0
33766,M,3,A,83,3.38,2,91,40,0,STNWG,0,0.0
33767,F,4,B,107,1.84,4,92,52,0,HBACK,0,0.0
33768,M,3,E,100,7.25,2,85,43,0,UTE,0,0.0
33769,M,6,B,94,3.38,2,96,79,0,SEDAN,0,0.0
33770,M,5,D,137,9.82,2,84,56,0,STNWG,0,0.0
33771,F,3,B,63,2.91,3,79,39,0,SEDAN,0,0.0
33772,F,4,C,146,2.4,4,77,47,1,HBACK,1,1699.23
33773,M,3,B,119,5.73,2,81,35,0,SEDAN,0,0.0
33774,M,5,C,113,7.29,1,77,58,0,STNWG,0,0.0
33775,M,4,A,129,4.35,3,65,45,0,PANVN,0,0.0
33776,F,2,C,130,3.38,2,56,26,0,HBACK,0,0.0
33777,F,3,C,59,3.04,2,83,44,0,SEDAN,0,0.0
33778,M,4,A,100,3.33,1,64,47,0,HBACK,0,0.0
33779,F,3,C,13,5.37,3,79,42,0,STNWG,0,0.0
33780,F,4,E,153,2.07,3,53,48,0,HBACK,0,0.0
33781,M,1,E,100,4.28,1,99,17,0,SEDAN,0,0.0
33782,M,5,B,135,1.38,4,57,62,0,SEDAN,0,0.0
33783,F,6,C,80,3.38,2,51,94,0,SEDAN,0,0.0
33784,M,4,A,55,3.56,2,54,54,0,HBACK,0,0.0
33785,M,1,B,116,2.92,4,64,18,0,STNWG,0,0.0
33786,F,2,C,115,1.71,3,96,30,0,SEDAN,0,0.0
33787,F,3,C,107,4.02,4,87,41,0,STNWG,0,0.0
33788,M,4,D,100,7.73,3,86,52,0,STNWG,0,0.0
33789,M,3,C,99,2.92,2,85,45,0,SEDAN,0,0.0
33790,F,5,C,126,2.75,2,40,61,0,HBACK,0,0.0
33791,F,4,C,100,5.19,1,97,52,0,HBACK,0,0.0
33792,M,3,C,89,3.31,3,91,44,0,SEDAN,0,0.0
33793,F,4,C,100,0.78,4,88,48,0,SEDAN,0,0.0
33794,M,4,A,100,7.65,3,67,52,0,STNWG,0,0.0
33795,M,4,A,100,4.41,1,90,49,0,SEDAN,0,0.0
33796,M,6,A,142,3.38,2,87,75,0,SEDAN,0,0.0
33797,F,4,A,68,9.09,1,87,49,0,SEDAN,0,0.0
33798,M,4,E,100,5.96,3,33,51,0,STNWG,0,0.0
33799,M,4,A,111,9.0,1,91,54,0,STNWG,0,0.0
33800,F,6,B,103,3.38,2,76,89,1,HBACK,1,2101.76
33801,M,4,C,145,7.15,1,55,49,0,STNWG,0,0.0
33802,F,4,C,100,22.5,2,97,47,0,SEDAN,0,0.0
33803,M,3,D,41,3.96,3,34,44,0,UTE,0,0.0
33804,M,3,C,100,2.21,3,18,39,0,SEDAN,0,0.0
33805,F,4,B,108,3.96,2,97,48,0,HBACK,0,0.0
33806,F,2,A,100,2.56,2,97,28,0,HBACK,0,0.0
33807,F,1,D,128,1.68,3,98,22,0,HBACK,0,0.0
33808,M,3,D,90,4.46,2,84,45,0,SEDAN,0,0.0
33809,F,4,C,56,4.56,4,66,51,1,MIBUS,1,1728.28
33810,F,4,B,48,2.54,3,74,48,0,STNWG,0,0.0
33811,F,2,A,79,3.81,2,77,29,0,HBACK,0,0.0
33812,M,2,C,66,3.58,4,90,34,0,HDTOP,0,0.0
33813,F,2,F,113,3.19,4,68,31,0,STNWG,0,0.0
33814,M,1,A,107,3.88,3,83,23,0,MIBUS,0,0.0
33815,F,4,E,100,2.88,4,85,48,0,STNWG,0,0.0
33816,M,5,A,100,2.39,3,36,56,0,HBACK,0,0.0
33817,F,1,C,123,3.38,2,74,25,0,HBACK,0,0.0
33818,F,5,E,100,4.32,3,90,61,0,TRUCK,0,0.0
33819,F,6,E,147,7.61,1,78,88,1,UTE,1,1938.35
33820,F,5,E,92,3.38,2,75,63,0,UTE,0,0.0
33821,M,3,D,100,3.34,4,97,41,0,STNWG,0,0.0
33822,F,5,C,75,3.6,2,96,57,0,HBACK,0,0.0
33823,F,3,D,78,5.25,2,82,39,0,STNWG,0,0.0
33824,M,1,C,100,5.19,2,38,18,0,PANVN,0,0.0
33825,F,6,C,100,3.38,2,79,78,0,SEDAN,0,0.0
33826,F,2,A,105,5.94,3,86,29,0,STNWG,0,0.0
33827,F,4,A,136,3.38,2,83,45,0,SEDAN,0,0.0
33828,F,6,C,98,5.96,2,63,74,0,SEDAN,0,0.0
33829,M,4,C,100,4.7,2,89,53,0,SEDAN,0,0.0
